DataLeverandørnavn;ObservationsStedNr;ObservationsStedNavn;Lokalitetsnavn;X_UTM32;Y_UTM32;Startdato;Startklok;Prøvetype;GennemsnitsDybde_m;Parameter;Enhed;Prøvefraktion;Resultat;ResultatAttribut;Oplukningskorrigeret;Kontrol;Kvalitet;Kvalitetsnote;time
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-01-06;0916;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;17.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:26/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-01-06 09:16:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-01-06;0916;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;1.1;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:26/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-01-06 09:16:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-01-06;0916;Enkeltprøve;1.01;Oxygen indhold;mg/l;Total;10.47;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:26/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-01-06 09:16:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-01-06;0916;Enkeltprøve;1.02;Oxygen indhold;mg/l;Total;10.47;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:26/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-01-06 09:16:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;1.01;Oxygen indhold;mg/l;Total;12.28;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;1.02;Oxygen indhold;mg/l;Total;12.18;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Blandingsprøve;3.0250000000000004;Klorofyl a;µg/l;Partikelbundet - fra filteret;1.1;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;4.7;Nitrogen,total N;µg/l;Total;825.561369;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;4.7;Phosphor, total-P;µg/l;Total;27.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;4.7;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;130.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;4.7;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;470.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;4.7;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;20.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;4.7;Klorofyl a;µg/l;Partikelbundet - fra filteret;1.2;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;1465.486146;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;31.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;160.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;940.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;21.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-05;0941;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;0.7;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:58/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-05 09:41:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;4.8;Nitrogen,total N;µg/l;Total;846.8030183;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;4.8;Phosphor, total-P;µg/l;Total;24.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;4.8;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;92.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;4.8;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;540.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;4.8;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;7.8;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;4.8;Klorofyl a;µg/l;Partikelbundet - fra filteret;5.7;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;1000.219979;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;23.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;89.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;630.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;7.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;3.9;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;1.01;Oxygen indhold;mg/l;Total;11.25;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Enkeltprøve;1.02;Oxygen indhold;mg/l;Total;11.25;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-02-25;0928;Blandingsprøve;2.875;Klorofyl a;µg/l;Partikelbundet - fra filteret;5.6;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:03/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-02-25 09:28:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;1.01;Oxygen indhold;mg/l;Total;11.73;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;1.02;Oxygen indhold;mg/l;Total;11.79;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Blandingsprøve;2.95;Klorofyl a;µg/l;Partikelbundet - fra filteret;11.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;4.6;Nitrogen,total N;µg/l;Total;880.3905373;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;4.6;Phosphor, total-P;µg/l;Total;15.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;4.6;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;59.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;4.6;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;540.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;4.6;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;4.6;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;4.6;Klorofyl a;µg/l;Partikelbundet - fra filteret;3.7;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;975.1246101;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;21.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;5.1;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;680.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.8;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-03;0937;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;11.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:16/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-03 09:37:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;1.01;Oxygen indhold;mg/l;Total;10.36;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;1.02;Oxygen indhold;mg/l;Total;10.31;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Blandingsprøve;2.75;Klorofyl a;µg/l;Partikelbundet - fra filteret;4.8;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;799.3645681;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;19.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;16.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;520.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;4.5;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;4.5;Nitrogen,total N;µg/l;Total;768.6033815;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;4.5;Phosphor, total-P;µg/l;Total;19.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;4.5;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;7.5;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;4.5;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;510.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;4.5;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-18;1149;Enkeltprøve;4.5;Klorofyl a;µg/l;Partikelbundet - fra filteret;5.2;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-18 11:49:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;842.803292;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;15.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;17.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;500.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;2.5;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;4.4;Nitrogen,total N;µg/l;Total;822.9967107;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;4.4;Phosphor, total-P;µg/l;Total;12.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;4.4;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;26.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;4.4;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;470.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;4.4;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;4.4;Klorofyl a;µg/l;Partikelbundet - fra filteret;2.5;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;1.01;Oxygen indhold;mg/l;Total;10.29;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Enkeltprøve;1.02;Oxygen indhold;mg/l;Total;10.32;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-03-25;0939;Blandingsprøve;2.85;Klorofyl a;µg/l;Partikelbundet - fra filteret;2.4;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:20/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-03-25 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-04-23;0810;Enkeltprøve;1.01;Oxygen indhold;mg/l;Total;10.24;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:46/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-04-23 08:10:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-04-23;0810;Enkeltprøve;1.02;Oxygen indhold;mg/l;Total;10.21;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:46/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-04-23 08:10:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-04-23;0810;Blandingsprøve;2.35;Klorofyl a;µg/l;Partikelbundet - fra filteret;4.9;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:46/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-04-23 08:10:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2014-04-23;0810;Enkeltprøve;4.2;Nitrogen,total N;µg/l;Total;751.1519859;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:46/Datamigrering: Registreret af RINBent (benje@nst.dk);2014-04-23 08:10:00
